Review,Score
“너무 탄산수를 많이 탄 하이볼에 장이수키로 술맛을 올렸네~” ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4.5
장이수가 다 했다,2.0
"스토리도 성격도 없는 1차원적, 평면적 복제품 빌런.
유니크한 마초적 피지컬을 전혀 활용하지 않는 마석도의 진부한 권투 액션.
이젠 만나면 말없이 때리기부터 시작하는 무법의 형사(이젠 눈치조차 보지 않는다), 작중 주인공 최대 위기가 무릎 꿇는 것으로 해결되는 이해못할 개연성, 현실성.
1편, 2편은 재밋게 본 영화, 3편은 그저그런 평작이었다면 이번 4편은 알리에서나 볼법한 천원짜리 싸구려 복제품 같았다.
강하게 적은 것 같아 죄의식에 장점 1개라도 적어볼까했으나 그럼에도 찾아지지 않아 그냥 저장버튼을 누른다.",0.5
개연성은 떨어지지만 시리즈 그 자체를 즐기기에는 딱 좋은.,3.5
"다 아는데 재밌어
그거면 충분👍",5.0
왤케 마동석이 힘만 쎄고 무식하다는걸 강조하려고ㅠ하는지… 자꾸 그런게너무 눈에보이는 개그라 아쉬워ㅛ다 실화를 바탕으로 한 건 재밌었고 생각보다 너무 잔인해서 눈을 몇번씩가리게 됐다 대중성은 잘 잡은 영화 그치만 작품성은 모르겠다 재밌음,3.0
범죄도시4의 흥행은 곧 한국영화의 멸망을 의미한다,1.0
"똑같은 스토리, 똑같은 주인공, 지겹다 진짜
근데 맛있음",3.0
배우들 연기는 좋은데 영화 자체가 좀...,2.5
이제 그만만들어도될듯,2.5
"카레 4일 연속 먹은 느낌..
맛있기는 한데....",3.5
"매일 똑같은 내용
권선징악 인과응보의 교훈이 필요한 사회인데 그런 메세지적 차원에선 좋은듯
김무열의 재발견",3.0
"이제는 범죄도시 시리즈에 안녕을 말할때
즐거웠다 범죄도시
이제는 추억으로 남기자",2.5
더 깔거도 없다,0.5
"음 그래그래 이게 마동석이지, 근데 왜 장르에 코미디가 없냐. 이건 그냥 코미디잖아",2.5
김무열 따라 다니는 김지훈 이라는 배우가 연기를 더 잘해야 할것같았다.  비중이 저리 높은데 하는 연기는 프로파일러보다 못했다.,3.0
"재미가 없다기보다는...
맵만 바꿔서 플레이하는 게임같다 쩝.",3.0
코멘트의 모든 글들이 맞다.  그 이상을 다음에는 볼수있을까,2.5
"무열이 형이 진짜 개멋있게 나옴
솔직히 영화 끝나고 거울 보면서 무열이 형 따라해보긴 했음",3.0
'24. 5. 6. 속초 메가박스,2.5
"이동휘 왜나온거임..
범죄도시 다음편에는 2편처럼 잘나오기바라요",2.5
"알고 보는 주먹이지만 갈수록 찰진 소리에 찾게된다

+ 개그 갬성도 좋아짐",3.5
"매번 똑같은 틀에 짜맞춘 듯한 플롯, 유머, 캐릭터 플레이가 반복된다. 한두 번도 아니고 벌써 네 번째다. '천만 명'의 한국인들이 같은 영화를 보고 같은 감상을 가지는 건 감히 사회적 문제로 여겨진다.",1.5
명행씨는 감독 접으쇼,1.5
"철학이 없어진 시대가 맞이하는 요새 유행중인 장송곡

24.05.05 CGV 구리",2.0
이젠 진짜 변화가 필요하다,3.0
"확실히 3보단 낫다. 하지만 비교대상이 3이기 때문에 수작은 못됐다. 일단 전작에 비해 코미디 요소도 많이 늘어났고 김무열의 묵직하면서 피도 눈물도 없는 행동파 캐릭터도 잘 활용했으며 액션의 타격감이나 스피디함도 여전했다. 감독이 바뀌어서인지 전작들에 대한 오마주는 더 도드라졌고. 이건 칭찬할 부분들이고 영화에 대한 호감으로 작용했음이 분명하다. 하지만 결국 작품의 문법은 기승전마동석이기 때문에 극의 마무리면에선 전혀 새로울 게 없었다. 솔직히 특수부대원 출신인 김무열이 마동석과 호각을 이루거나 압도했으면 작품을 바라보는 인상이 많이 달라졌을텐데 이젠 그냥 관객과의 보이지 않는 약속으로 가는 것 같다. (그렇다고 3편처럼 긴장감이 하나도 없는 위기 조성으로 무리수를 두지 않은 건 옳은 판단) 그 외엔 극의 속도감 때문에 웃음과 슬픔이 너무 빨리 교차되는 것, 영어권 국가인 필리핀에서 살아놓고 영어에 문외한인 장이수 등 자잘한 요소들이 눈에 밟히긴 했지만 4편까지 이 정체성을 가지고 온 팝콘무비에 너무 많은 걸 바라면 안되니 이만 줄인다. 참 이 시리즈가 기대를 안하려고 해도 하게 되고, 기대를 한 이상 뭔가 바뀌었겠지 하다가 실망하게 되고... 딜레마다ㅋㅋ 뭐... 그래도 웃기긴 진짜 웃겼다ㅋㅋ",3.0
노잼인데 다음편 나오면 또 보러갈거임,2.0
엄마와 “웃으며” 본 영화,3.5
"잔잔하게 흔한맛
그맛을 좋아하는 관객은 아직많다",2.5
김무열 몸 열심히 만들어놓고 왤케 싸맴,3.5
천만 가즈아~~,2.5
FDA 되고 싶어 나도. 시켜줘 그대의 비밀 경찰관,3.0
"단순코믹액션영화의 표본 답게 전개가 어물쩍했지만,예상보다 몰입이 잘되었다,,",2.0
"마석도와 장이수의 온라인 불법 카지노 완전 소탕 대한민국 필리핀 합동 수사 우당탕탕 대소동
약속 안 지켜도 3번은 봐주는 백창기는 천사가 아니었을까?",3.0
브랜드  사업,3.0
독점은 아쉽지만 표값은 아쉽지 않아,2.5
늘 먹던걸로,3.0
"변화가 필요한 시점, 조금은 소심한 변주",3.0
다음작품에선 뭔가 변화를 주어야 할듯!,2.5
점점 가벼워진다 그럼에도 박지환 효과로 전작보단 나았다,3.0
마석도한테 모에요소 다 때려박는 바람에.. 보는 내내 마음이 힘들다 뭘 해도 사랑스러워보여서,4.5
질리는 맛과 변함없는 맛 사이에서의 고민...,3.0
이제는 재미도 액션도 남지 않은 사골국,2.0
한없이 가벼워진,2.5
아으 재미있다고해서 기대한 내잘못,2.0
"깊이는 얕아지고 쪽수로 미는 느낌.

캐릭터성, 연출, 사운드, 억지감동, 실화기반임에도 떡밥회수부재 및 얕은 내용, 농담 따먹기, 불필요한 화면전환, 영상미, 의미없는 캐릭터들의 등장 총체적 난국의 최악의 편. 3보다 낫다고? 절대 아니다.",0.5
포스 없는 악당 그래도 웃겨서 다행,3.0
그래도 아는맛이 맛있지,4.0
그래도 킬링 타임용으로 이만한 영화 없다.,3.0
어찌 갈수록 노잼이냐......,2.5
킬링타임,2.5
이제 그만 하시죠,2.0
5/6 수빈100일,3.5
늘 먹던 맛이군,2.0
"같은 레시피, 추가된 조미료, 진해진 맛
나쁘지 않지만 크게 바꿀게 없다면
질릴 수 밖에 없다
마동석은 패배를 하지않는게 오히려 문제가 된다고 생각한다
매력적인 주인공이지만 장점만
부각될 뿐, 단점은 사소하다
빌런은 스케일과 무력만 세지고 1,2때의 포스를 따라가지 못하는 듯하다 분위기가 센게 더 강해보임
차라리 메인 빌런이 마동석과 같거나 더 큰 몸집이라면 그걸 극복했을 때 더 멋있지 않을까",3.5
이제 그만하자,2.0
신선함이 사라진 시리즈,2.5
"난 더이상 이 시리즈에 기대를 하지 않는것이 맞다고 생각한다 비판이 아닌 칭찬의 의미로 마동석이 주인공인 컨테츠를 보는것 같다 물론 1,2편 을 넘는 다음 시리즈가 나올지는 모르겠지만 이정도의 수준으로만 계속 시리즈를 내준다면 난 계속해서 극장으로 갈것이다
그리고 범죄도시는 액션의 쾌감 희열을 위해 반드시 극장에서 보는것을 추천한다",3.0
"ㅋㅋㅋㅋ증말 너무 웃겨 개그코드 나랑 찰떡이옄ㅋㅋㅋ시리즈 너무 많이 나온다, 뻔하다, 질린다 라고들 하지만 시간 가는 줄 모르고 깔깔 웃으며 봤다! _2024.05.05 어린이날에 어버이를 모시고 관람😊",3.5
그냥유쾌하고간단하게 킬링타임용으로 볼만함…원래 마동석이 패는영화로보는거니까,3.0
"익숙해진 액션, 설득력없는 각본, 매력없는 캐릭터 성의없는 스토리의 조합",2.0
그냥 마동석 아저씨가 너무 좋다. 그가 70살이 될때까지 건강하고 튼튼하게 살아있어주면 좋겠다,4.0
"단기적인 흥미로움, 장기적인 걱정스러움",3.0
"엄마가 끓인 카레 3일 째에 질린다고 말하니
4일 째에 카레 위에 돈까스를 위에 올려준",3.0
"3편에 비하면 선녀네 선녀.. 빌런의 맛을 조금 끌어올려주었지만 ‘준비됐으니 때리세요.’ 액션이나 ’여기서 웃으세요.’ 농담은 진부하다. 장이수 없었으면 어떡할 뻔했냐 진짜..
언제부턴가 스토리보다 마석도의 주먹 효과음에 더 쾌감을 느끼는 나... 정상인가요?",3.5
"악인전 조합이 스위치 돼서 나온게 2ㅣㄴ짜개좋앗어요
김동현이 인정한 마동석의 빠른 액션(주먹이수준급)과 매력이 잘 나와서 좋앗어요
범죄도시의 메인 등장인물만 변하지 않는다면 캐릭터를 좋아해서 영화를 보는 입장으로서는 계속 볼 것 같아요",4.0
,1.5
진짜 아는 맛의 끝판왕…,2.5
"그립다
1편의 진지함과 잔잔한 유머의 조화

한쪽에선 그냥 자극적으로 보여주려고만 하고
다른 한쪽에선 그저 무식하게 웃기기만 하려고 한다

그럼에도 여전히 마동석의 펀치가 먹힌다는게 사람들이 얼마나 스트레스 풀 곳이 없나 싶기도 하다",3.0
3보단 훨 낫다. Folice Dark Army...,3.0
"이런 영화도 있어야지.
그런데, 이 정도로 잘 될 거면
뭔가 이유가 있어야 하지 않겠냐?",3.5
영화가 납작하다못해 바닥에 들러붙음,1.5
반목애 반복..,3.5
3.2,3.0
,2.0
"너무 뭐라하지 말고
시원한 오락액션영화에 맞게 평가하면 좋을 듯...
난 그럭저럭 재밌게 봤음
훌륭하진 않지만 낫배드
이 정도면 코믹-액션-범죄 장르에 맞게 제역할 잘했다고 봄..",3.0
"bgm으로깔아놓는액션같음
무슨노래인지 어떤분위기를 주도하는지 그런거 하나도 안중요하고 걍 흘러가는 비쥐엠",2.0
딱 내가 기대한 만큼 충족시켜줬음,3.5
"알지만 끊을 수 없다.
스트레스 풀리거든.",5.0
"재미도 감동도 없이 남은 건 주먹뿐이었다.
범죄도시5도 볼테니까 신경 좀 써주세요🙏🏻",2.5
"- 물론 고민은 했겠지만, 보기에는 그냥 관객의 리터러시를 바닥으로 설정하고 양산형으로 찍은 것 같다.

24.05.05 CGV구리",2.0
3편보다는 잼었음,3.5
"너무 정형화된 전개와 유머
액션 빼면 csi시리즈 수준

악역이 매섭긴 했지만 돈독이 올랐다기에는 싸이코패스라기에는 살짝씩 부족

이동휘의 캐릭터 묘사는 영화와 결이 달라 이질감이 느껴졌으며
다른 형사 조연들의 역할이 더 커져야 함에도 줄어들었다는 인상

웃음포인트도 전작을 너무 계승하여 예상이 되었고 유일하게 웃긴 것은 장이수 캐릭터였는데 그것도 전작들의 누적

그 특별출연한 경찰과 교수 장면은 정말 별로였음 굳이 연기도 안 되는 사람을 쓸 정도로 교훈이 필요했나??",2.5
강해상 쩔더라 ㅋㅋ너 납치된거야~,2.5
딱 기대충족 낄낄,4.5
분명 전보다 낫지만 계속 하고 싶으면 이대로는 안된다.,2.5
김무열이 섹시하고 이동휘가 옷을 잘입어서 1.5,1.5
"3편보단 나은데 1, 2편만큼 재밌진 않다. 그래도 시리즈 나오면 보기는 할 듯",2.0
분명 처음 보는 건데 모든 장면이 봤던 건데 뭐지,2.0
울궈먹기,0.5
"변주를 주고 싶었으나, 결국은 복사 붙여넣기",2.5
장이수 불쌍함,2.5
폴리스 다크 아미 하나 건짐,2.5
"매번 비슷한 스토리지만, 영화관에서 관객들의 웃음소리를 들으면 이 영화가 성공했음을 알 수 있다.",3.0
"디음 편부터는 안 볼 결심. 시간 맞는 게 없어서 평타는 치겠지 구냥 보자~~ 하고 관람했는데 생각할수록 내가 스크린 독과점 시스템을 아주 그대로 받아들인 고객이었잖아,, 자존심 상하잔아,,",3.0
"개그 요소를 많이 넣어 관객들에게 웃음을 준 부분도 있으나 억지로 개그 요소를 넣은 부분도 꽤 많은 거 같다.

스토리 구성도 전작들과 거의 동일하기에 다음 시리즈부턴 바뀌어야 하는 부분이 아닌가 생각된다.",3.0
사람들이 왜 장이수 장이수 하는지 이해했다,3.5
카지노 시즌3인줄?,2.5
1시간 정도 보다가 나왔는데 재미없었다. 물 빠진 옷 같은..,2.5
시원시원함이 돌아왔다.,4.0
사람들의 혹평 뭔가 이유가 있지 않겠어?🥹,2.5
"1차원적인 빌런보다도 입체적인 개그캐릭터.
깊은 맛집 보다는 프랜차이즈화 하겠다는 의도.",2.5
"적당한 질의 도파민의 연속 그리고 명분을 위해 존재할 뿐인 헐거운 도입부, 연결부와 결말. 이 시리즈가 천만 연속 달성이라니 콘텐츠 종사자로서 많은 생각이 든다.",2.0
,3.5
"이제는 먹히지 않는 유머코드
그래도 꽤나 영리하다
장이수가 귀엽다",3.5
24.05.05,3.0
"좋다고 생각한다.
이런 영화도 있어야지 !
가족의 달에 가족들과 기분 좋게 웃으면서
시원하게 볼 수 있는게 이 영화의 힘 아닌가
오랜만에 본 꽉 찬 객석
팝콘 들고 기대의 섞인 대화들
긴장의 순간 웃음의 코드 시원한 액션
계속해서 나아가는 마동석 필름
대단하다고 생각하고 생각 없이 재밌게 봤다.",3.0
가문의 영광같냐 점점 ...,2.5
장이수 쥑이네~,3.5
이제 그만 나와도 될 것 같다,1.5
장이수 사업 수완 머야 트렌드 읽고 추진력 좋고 아니다 싶으면 바로 발빼고 접는 대범함에.. 캬 주인공은 장이수다,3.0
"솔직히 2점인데...
김무열이 멋있어서 1점,
장이수가 웃겨서 0.5점 더 준다!
- 이제 좀 마형사 질리려고 해...
미안... 나이 먹더니 변했나봐...!!!",3.5
의외로 재밌었음,3.0
마석도는 너무 쎄 못이겨,2.0
톰브라운과 구찌 그리고 나이키.,3.0
불합리한 오른손 “folice the oppicer”,3.5
아 안 웃겨…,2.5
익숙한 할매순대국 맛 같은 영화.,3.0
유행하니까 보는거지 한국 영화 평균보다 낫네마네거릴 수준은 아니다,2.0
백창기한테 납치당하고싶음,4.0
고착화된 캐릭터와 플롯으로 할 수 있는 건 진흙탕 액션 뿐.,2.5
롯데리아 불고기버거,3.0
그래도 나오면 계속 볼래,3.0
이제 그만할때도..,2.5
"장이수 없으면 어쩌려고 이제..
김무열이 빌런 액션 중에 제일 좋았음 ..
얼굴도 ..",3.0
그냥 계속 자기복제중 ㅎㅎ장이수 개그만 좀 웃겼네,2.5
쉑쉑버거에서 버거킹에서 맥도날드에서 롯데리아가되🥵🥵,2.5
시리즈 중 가장 개성없는 빌런. 특징도 없고 기억에도 딱히,3.5
서사도 빌런도 이제는 너무 앙상하다. 배우들의 매력을 너무 못 보여준 느낌,2.0
비슷한 플롯의 반복으로 어느정도 스토리가 예상되고 액션 또한 새로운 느낌이 없었다,2.5
두 시간짜리 공익광고,2.0
이제그만하소서,2.0
좋았으나 이제는 공식이 되어 시시한 느낌,2.5
5는 보이스피싱 잡으러 가는건가,3.0
뭐랄까 익숙한 불량식품의 맛이랄까.. 미워하기가 쉽지않음,3.5
아직은 범죄도시. 캐릭터에 깊이를 더하는 김무열이라는 배우.,3.5
마동석을 누가이겨,3.0
킬링타임용으로 굿,3.0
이제 거의 누구나 다 아는 맛. 그리고 난 아직 맛있음 ㅎ,4.0
아는 맛이 맛있다,3.0
아는 그 맛 이쯤 먹었으면 됐다,2.5
아는 맛이긴한데 맛은 없다. 이제 좀 물림.,2.0
별3개의 미학... 더 후하게 주긴 싫지만 나오면 계속 보겠다 ㅎㅎ,3.0
이제 더 안봐도 될 것 같다…,2.0
난 재밌는데?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3.5
잘 아는 맛. 그럼에도 속시원해서 좋다,3.5
"뻔한 상업영화
생각없이 보기 나쁘지않은 영화
국내에도 시리즈영화 한 두개는 있어야 한다고 생각한다
분노의 질주처럼
시리즈 후반으로 갈수록 소재는 진부하겠지만 볼사람은 본다
그때쯤이면 스토리보다 액션 보는 맛으로 기다릴것같다
그래도 국내영화 중에 이런 액션은 드물다고 생각한다",3.5
다시 얻은 모멘텀,3.5
개그 타율은 떨어지고 스토리는 그대로.,2.5
"액션을 제외하고는 어느 것 하나 완벽하게 가져가지 못한 작품
4편의 시리즈 중 나름 새로운 도전을 해보려고 시도한 느낌은 난다.",2.0
지겹다,0.5
"주먹질, 주먹질, 주먹질.",2.5
"반복되는 연출이 진부하게도 느껴지지만
그래도 재미있게보고나오게됨",3.0
"관성을 동력으로 만든 영화.
.
기시감을 넘어 지루함으로.",1.0
오직 장이수.,2.0
"힘을 빼니, 무게도 빠졌다

20240504",3.0
"범죄도시의 기대하는바 그대로 이야기가 이어지면 된다고 생각하면 된다. 안봐도 본 듯한 그 느낌.
하지만 마동석표 유쾌! 상쾌! 통쾌!는 그대로 이어져 맞수가 없는 요즘 극장가에서 나름 인기를 구가할것으로 예상.

이전보다 플롯들이 점점 SF로 가는거는 감안하고 보자!!",3.5
미국 식품의약국,2.5
뻔하지만 마석도 액션은 항상 시원하다,3.0
질린당,1.5
삐끗하면 목숨이 날아가는 거치곤 모두가 정신이 삐끗,2.0
개그감도 이제 떨어졌다,2.0
"박지환을 왜 이정도밖에 못쓸까..
김무열을 왜 이정도밖에 못쓸까..
김민재를 왜 이정도밖에 못쓸까..
하다가 영화 끝..효도 완..
장이수 스핀오프 만들거 아니면
이제 그만 여기서 끝내..",1.5
초코맛 딸기맛 바닐라맛이면 좋을텐데 초코쿠키맛 초코무스맛 초코크림맛이라서 좀 물리는 느낌,2.0
김치찌개 맛집,3.0
예측하면 바로 그 다음 장면에서 실현된다. 그럼에도 시간이 잘 가는 걸 보면 역시나 영화는 플롯이 전부가 아니다 ㅡ 종합 예술이다.,2.5
점점 재미없어지네.,2.5
24. 5. 5.,3.5
시청하기 전에도 내용을 알 것만 같았고 보고난 후에도 감상평은 크게 달라지지 않는 아는 맛의 향연,2.5
동기들이랑 봐서 +0.5점 🤔,2.5
"걍 심심할때보세여
노잼임 ㅜ",2.5
"영화는 나쁘지 않은 그냥 범죄도시 였는데
스크린 독점이 심해도 너무 심하네",1.0
"이 세상 어딘가에 마석도같은 사람이 정말 있었으면.
(악역의 매력은 점점 못해지는 듯)",2.5
아 짜증나 진심으로 웃어버렸어,3.0
재미 없어요. 3보다 재미없는듯,2.5
서늘한 칼날에도 ‘충분’히 퍼부은 그의 주먹.,3.0
익숙해서 좋기도 반복 돼서 지겹기도 한 아는 맛,2.5
우당탕탕거리지만 결국 관객이 보고싶은 장면으로 귀결되는 마무리,2.5
마동석 내리막길의 신호탄,2.0
난 왜 유머가 웃기지 ㅋㅋㅋㅋ,3.0
"장이수 모음과 마지막 전투 모음집 5분
그걸로 충분.",1.5
"예측 가능한 클리셰, 새로운 소재의 고갈. 액션씬이 좋아서 +0.5

엔딩이 너무 부자연스러웠다. 나는 엔딩을 보고 무슨 느낌을 받아야하나..?",2.5
"노력하면 민간인도 잡을 수 있을 듯한 약해진 빌런
가벼워진 영화, 힘든 원맨쇼 동석이형 사이드킥 장이수
1편은 범죄도시
2편은 범죄
3편은 그냥 도시
4편은 병신 도시",1.0
"“Folice Dark Army의 범죄 도시”

똑같은 레퍼토리의 개그를 사용한다는 것은
분명 웃어주는 관객들이 있기에 그런 것임을 알지만
이제는 웃다가도 살짝 질리는 맛이 존재한다.

캐릭터와 스토리의 고착화를 잠시나마
물렁하게 풀어주는 것이 ‘장이수’라는 캐릭터.

이제는 그의 범죄 도시라고 불러도 될 것 같다는 생각이 든다.

영화 속에서든 영화 밖에서든 우리들의 든든한 비밀 요원!

뻔히 아는 이야기임에도 불구하고
스크린 화면에 ‘범죄 도시’라는 단어가 나오면
고개가 살짝 들어올려졌다가도
서서히 숙여지는 고개는 조금 아쉽다.

마석도 형사의 액션은 이제 절반이나 왔다.
그의 종횡무진한 주먹이 어떻게 거둬들여질까?",2.5
윤석열보다 심상정이 낫다는 민주당 지지자가 심상정을 좋아하는 수준으로 3보다 4가 나았다,3.0
점점 속편이 기대되지 않는 시리즈.,2.5
sleep,2.0
장이수 짱,2.0
"""나 한테 잼 발라주게?""

이러든 저러든 3편 보단 낫다.",3.0
개인적으로 타격음도 좋아지고 3보다 재밌었음,3.0
그냥 코리아 히어로물,3.0
장이수4,2.5
명품에서 공산품. 그리고 카피품으로..,3.0
3편보다 웃음포인트는 다소 적어졌지만 스토리는 훨씬! 괜찮았다,3.5
맛집도 입소문을 타기 시작하면 심심해진다.,2.5
"내가 아는 그 국밥 맛이 아닙니다.
하지만 다음번에 다시 올 때는 알던 그 맛이었으면 좋겠어요",2.0
“지루하셨죠? 쪼이는 맛도 없고” (실제 영화 속 대사 일부임),2.5
하나를 해결하면 둘이 생기지만 그래도,3.0
우리가 알던 범죄도시는 이제 없어진 오락성 영화,3.0
왜 맛있는데,3.0
초반엔 매우 진부했으나 후반 액션으로 이 양화를 볼 의미는 충분해졌다. 무열이형의 매력이 제대로 드러나지 못했고 동휘형이 분위기를 계속 훼방시키는게 아쉬웠다.,3.0
범죄도시 시리즈에 대한 최종 사망선고,1.0
"여전히 킬링타임용 영화
장이수가살렸다.",4.0
먹을게 없어서 찾아온 국밥집.,2.0
돌아왔구나 아는 맛,3.5
복사 붙여넣기 복사 붙여넣기 복사 붙여넣기....다 시리즈안에서 본것 같았다.,2.5
머리비우고 보기는 최고네 ㅋㅋ,3.5
"마석도가 성장하지않는게 제일 문제임, 빌런만 갈아끼운다고 새로운 영화가 되나?",2.5
"총 세번을 연속으로 봤어요. 그만큼 재밌었다기보단 3보다는 볼만했고, 같이 봐줘야할 친구들 때문에요 ㅎ,, 장이수는 정말 개그캐였습니다. 고민중이라면 한번쯤은 추천 !",3.5
뻔한 맛이지만 보장된 맛 고구마 일상에 사이다 영화 그냥 즐길수있는 영화가 요즘엔 좋은것같아,3.5
"평론가들의 틀의 박힌 평들에도
마형사는 원펀치를 날렸다",4.5
"1,2,3 편 다 안봤지만 다 본 것 같은 기분이 든다.",2.5
"나트랑 출국 5시간 전
인천공항 빨리 가고 싶다.

혼자서 괜찮겠어?

당연하지!!",3.0
"그냥 킬링 타임용 영화에 돈을 지불하기 아까워지고 있지만, 또 가족과 함께 시간을 보내는 댓가로 보는 것이 맞겠지.",2.5
"시종일관 때려 부수는 마석도
그런 그도 진부함이란 벽을 부수진 못했다",2.5
유치한 음악과 개나 줘버린 개연성,1.0
"확실히 마동석의 펀치 한방은 여전히 통쾌하지만 갈 수록 유치해지는 내용에는 민망해지는게 사실.
-
범죄도시 시리즈는 주인공뿐 아니라 빌런의 매력도 중요한데, 3편부터는 이게 참 아쉽다. 특히 이게 배우들의 문제가 아니라는 점은 꼭 짚고 넘어가야 할듯. 김무열 배우를 데리고 이렇게 임팩트가 없었어야 했나?",2.5
"Folice
Dark
Army",2.5
펀치 소리가 너무 시원하게 느껴진다,3.5
딱 거기까지,3.0
"아는 그 맛 그대로

@CGV 연남",2.5
난 재밌었다,4.0
1>2>4>3,3.0
"더 이상은 naver..,",2.5
장이수 캐릭터 재밌음,2.0
김무열 본새 지림,3.5
아는 내용임에도 한 번은 보게 되는 시리즈,2.0
사골도 이렇게 안우려먹겠다,2.5
그냥 장이수 주연 스핀오프 내주삼,3.0
빌런만 바뀌는 받아쓰기.,2.0
"늘 먹던 재미와 매력에, 이전 편들속 장면, 대사들을 오마쥬한 부분이 많이 느껴져서 반가웠고, 뭔가 규모면에서도 더 거대해진 느낌이 들어서 그 점도 흥미로웠다.",3.5
익숙함과 변화 사이를 겅중겅중,3.0
장이수 딸깍. 체포씬 딸깍,2.0
"재미있다 생각보다 안 진부해서 신기하네
아
김무열 최고",3.0
마블리의 이 영리한 시리즈가 과연 언제까지 먹힐 것인가.,3.0
"국밥을 시켰는데, 국밥이 나와서 좋았다.
물론 국밥을 시켰을 때 뭔가 다른 것을 기대한 사람도 있겠지만, 이 정도면 그래도 잘하는 집이라고 본다.
진짜 되도 않는 이상한 예술병 걸려서 지랄나는 시리즈를 많이 본 입장에서는 제발 10편이상 꾸준히 맛있는 국밥이 나오면 얼마나 좋을까 생각하곤 한다.",4.0
7편까지 찍었다는 얘기가있던데 이제는 더이상 돈주고 안볼란다,2.0
240505 일 🎞️,3.5
"만성화된 액션과 유머는 무반응.
다층회된 빌런은 불협화음.
총체적 난국 속에 천만 호응.
독점속 영화계의 양극화 신음.",2.0
석도 주먹 펑펑 내 마음도 펑펑,2.0
,3.0
패는 소리가 너무 시끄럽기만하고 맛깔나지않음,3.0
3편보단 낫다,3.0
마석도형 형만 보고 4점줄께,4.0
3보단 재밌었당 나 김무열 좋아하네,3.5
타격감만 좋았던 재미없는 개그액션물,2.0
"싼마이지만 탄탄하던 옛날을 잊고, 대형 기획으로 몸집 불리기에 급급하던 2010년대 중후반 무한도전을 보는 기분
깊어진 신파와 억지로 키우는 듯한 수사 스케일",2.5
딱 좋다. 이후 시리즈의 반면교사로.,2.0
"진부한 클리셰, 필요한 건 리프레시",3.0
알면서도 먹는 맛,3.5
"범죄도시는 이 맛에 보는거지
그런데 여성캐릭터를 그리는 모습은 어찌 더 퇴보된듯",3.0
원펀맨에게 다른 필살기가 필요한 시점이 왔다.,3.5
"악당의 위엄이 없어진지 오래
그냥 밥친구 용도로 계속 보게되는 맛만 남았다",3.0
이제 없으면 섭섭함,3.0
"볼 때는 별생각 없이 보는데,
끝나고 나면
‘처음에 왜 마약 얘기가 나왔더라?’ 하게 됨
스토리가 그만큼 머릿속에 남진 않지만
마동석 액션 + 소소한 개그요소들에 휘둘리다?보면
어느새 영화가 끝나있음

킬링타임용으로 제격!
그리고 또 이런 건 가끔 보면 재밌음ㅋㅋ",3.5
"웃으셨잖아 재밌으셨잖아
경관님들 고생 많으십니다",4.0
"영화 전체적으로 3탄 보다는 훨씬 낫고, 돌아온 장이수의 개그타율도 좋다. 다만, 시리즈의 기본 전개 방향이 너무 비슷하다 보니 슬슬 질리는 느낌을 지울 수는 없다.",3.0
혹시나 매울까봐 씻어먹는 김치처럼,2.5
킬링타임 용 !,3.0
"피식거리는 것도 손에 꼽을 정도의 코미디.
싸우는 것도 왠지 갈수록",2.0
"4번씩이나 휘두른 펀치가 예상될 법도 한데
여전히 자신있게 싹 쓸어버린다",3.5
"히어로물이 되어버린 범죄도시 시리즈.

대중성은 확실하다.",3.0
"애국가도 4절까지 있으니까..
4절이면 충분했다.
1-2편때 보였던 빌런의 매력도와 캐릭터성이 많이 떨어져서 아쉬움.",2.0
"프링글스 같음
오리지널, 양파맛, 불고기맛 양념만 조금씩 다를뿐 맛은 거의 비슷한 감자칩
그래도 맛있네..",3.0
스토리 완전 뽕빨,1.0
"부대찌개가 끓일 수록 맛있어지는가?
그 속에 있는 스팸만 건져먹고싶다",2.0
클리셰인 듯 아닌 듯 그래도 통쾌함과 코믹은 살렸다,3.5
"발전이 필요없는 마석도와
발전이 필요해진 빌런 사이에서의 꿋꿋함.

-
적어도 한국에서 이런 시리즈물을 끊임없이 흥행시키는 우직함에 박수를",3.0
"240504(토): 동대문CGV(with 꿘수)
통신사 할인으로 무료로 봄. 무료라 크게 실망 안 함.
개그 요소가 많았는데 나랑 안 맞았을 뿐.

내 픽: 범죄도시2 > 3 > 4",2.0
"언제까지 먹힐까?

2024. 5.
CGV.",2.5
액션좋은 김무열이랑 이강인(?)을 이렇게 쓰다니..,2.0
액션 합은 무술감독답게 좋지만 그 외에는 처참할정도로 부족하다 컷편집과 내용 전개등 보다가 눈을 질끈 감았다 그 외에도 모든 배우들이 영화 전개를 위해서 수단적으로 쓰이고 그마저도 연기가 눈에 걸린다,2.0
