Review,Score
킬링타임용. 재미는 있었다.,3.0
빌런 2명이라 넘 임팩트가 부족.. 너무 짧음,2.0
"성공적인 시리즈물로의 안착
작품성에 대한 기대는 애초에 없었고
오락용으로 합격점이었다",4.0
시리즈물로서 작정했다! 그건 나쁘지 않다,2.5
부모님이랑 간 거 아니었으면 뛰쳐나갔을 듯,0.5
,3.0
그냥 그랬음! 쫌 늘어지게 느껴지기도 했고?,3.5
웃고싶을때 가볍게 볼만함,3.0
점점 늘어가는 타격감,3.5
,3.0
가슴이 답답할 땐 마동석 액션,3.0
핵주먹처럼 화끈하게 터지는 운빨,3.0
이준혁 맞지마 ㅠ,3.0
너무 심한 먼치킨,1.0
범죄도시는 범죄도시만의 장르가 있는것같움 영화관에서 개많이웃었음,4.5
주성철 왤케 미츠루기 같음?,2.0
타격감은 여전하구만,3.0
여전히 의지하는 건 마동석의 주먹.,3.0
"단순해서 좋음
나쁜놈들은 뚜드려 패고 잡아야지",3.5
"마석도의 펀치력과 빌런 캐릭터로 버텨온 프랜차이즈.
투 빌런으로 균형을 노리지만 절뚝임을 숨길 수 없다.",2.5
"1,2편을 그대로 답습하지만 아직 까진 볼만하다 근데 4편에서도 그대로면 음..",3.5
그래도 억지로 울라고 강요하진 않으시고 권선징악을 싸다구로 갈겨주시니 단순해서 그건 좋습디다,2.0
전작들과 똑같이 흘러가는 이야기,2.0
시원하고 통쾌하다. 그러나 타율 높은 유머로 단점들을 감싸는듯한 느낌,3.0
그래도 좋아. 계속 나와줘,3.0
시원하고 통쾌하게 주먹을 내지르는 상상을 잠시나마 꿈꾸게 한다.,2.5
세번째는 넘어질뻔 했다. 이제는 변화가 필요할때,3.0
"3탄까지 살아있는 코미디의 유효타와 강렬한 타격감, 하지만 이제는 새로운 변화가 필요한 시점이다.",3.0
와 주성철 ㄹㅇ 방심하면 잘생김,3.5
"심심풀이땅콩 시리즈
여기서는 검쓰는 일본남자가 멋있더라",3.0
"극한의 안전성
확실한 것만 한다",2.5
범죄도시다웠으나 반장교체가 다른사람들말처럼 필요없었던거같고 포맷이 고착화되어가는 느낌이 있다. 근데 마도석이 피하기 시작했다.,4.0
이준혁과 처음보는 배우들에게,2.5
그냥저냥 이제 특별한것도 없지만 대충 가끔한번씩 생각없이 우당탕탕 하는거 보고싶을땐 또 아주 적합함,3.0
,3.0
마요미 한방도 자꾸먹으면 맛없다,2.5
"아이고야 망이네 이런
대사 연출 편집 너무 어색하고
스토리도 그냥 대충. 깊이 고민해서 만든 기색은 없네
악역도 포스가 전편들에 비해 떨어지고
유머도 야 너네 웃어하고 기모으고 대사를 하는데 오그라들고 기껏해야 피식하는 장면 몇개 정도 밖에 없었다. 어떻게해서 천만관객 씩이나 보러온거야",2.5
"킬링타임용으로는 괜찮음..
시즌4에 반전이 필요할듯",2.5
"연출은 뻔하고 빌런들은 이전작들보다 약함

주인장 내가 알던 맛이 아닌데?",2.5
곰탕도 3번 우려먹으면 밍밍하지,3.0
"1. 언제까지 여성은 남성 느와르를 충실히 보좌해야만…?
2. 마동석의 펀치는 여전히 타율이 높지만, 야쿠자 소탕은 공감하기 힘듦
3. 마동석을 빼면, 한국의 경찰은 무능하다는 룰은 어째서 기존의 형사 영화를 그대로 답습할까…
4. 빌런이 안무섭고 그래서 안통쾌",1.5
알면서도 찾게 되는 익숙한 맛의 코미디,3.0
어머니가 끓여주신 카레 3번째 먹는 맛,3.5
재미는 있다 성의는 없다,2.5
"시원한 액션을 보러갔는데, 개콘보다 웃겼다",3.5
"자, 이런식이라면 이제 그만",2.0
"무게감은 다소 떨어졌지만
꽤 준수한 오락영화",2.0
"가볍게 웃으며 볼 수 있는 영화. 1,2와 유사함이 많아 보임.",3.5
진짜 이악물고 4 만드는거아니면 5는 개봉도못할듯,1.5
그냥 저냥 보고 나왔음,3.0
"기대한만큼 딱, 그 이상 그 이하도 아니게. 아 생각보다 짙어진 코믹과 옅어진 빌런의 무게감에 대한 약간의 아쉬움",3.0
고냥 딱 보장된 재미 그 정도,4.5
맛있는 김치찌개집은 여러번가도 맛있당,3.5
"때리고 부수고~
말장난파티",4.0
사장님. 늘 먹던 “싹 쓸어버리는 맛” 하나 주세요.,3.0
웃음코드는 더 뻔해지고 잔인함은 훨씬 덜어져서 아쉽다.,2.5
"이게 천만이라니, 이게 천만이라니, 이게 천만이라니,",0.5
"1편: 화장실 대결 씬
2편: 버스 대결 씬
3편: ?? 기억 남는게 없..?
점점 약해지는 빌런과 스토리",3.0
악당이 점점 약해지네,3.0
영화를 너무 쉽게 만들었네.,2.5
"""어서들어오세요~ 인사해 주변호사야""
.
.
.
.
.
2023년 06월 24일에 봄",2.0
"믿고보면 평타는 쳐주는 실망시키지않는 선택 😉
뻔한 스토리 뻔한 캐릭터로 뻔하지않은 웃음 주긴 정말 어려운건데  이 시리즈의 꿋꿋한 선전이 왜인지 감동스럽다.
앞으로도 오래오래 볼수 있으면 좋겠다. 이왕이면 약간의 여성소비도 개선해준다면 더 좋구.
.
경찰과 빌런의 유착관계(+그 이상의) 설정에 일본 야쿠자의 등판까지 생각해보면 사실 꽤 민감한 소재들로 범벅된 편인데 이정도 뽑아낸거면 리스크헷징 정말 대성공하셨네요,, 진짜 상업성 대중성을 잡고싶다면 범죄도시 시리즈를 바이블로(?),,",3.5
재미 딱 하나. 근데 요즘 보장된 재미도 찾기 어려워서 이만하면 만족. 다만 악역의 악행이 너무 적었다. 악을 처단할 필요성이 부각되지 않았다. 무고한 시민들이 피해보는 게 아니라 약팔이들끼리 치고받다가 마동석이 펀치날린 느낌. 악역의 이미지는 좋았으나 악역에 시선을 집중시키지 못했다.,3.5
잔인한 거 못보는 내가 믿고 보는 마석도의 한방액션.,3.5
"내용, 빌런의 무게는 볼품없었지만
마동석의 타격감은 대체불가다",3.5
펀치,3.0
업그레이드된 과한 타격감으로 재미는 있지만 신선함은 걱정.. 다음편은 보기전에 더 고민해야 할듯,2.5
"전작들의 공포와 진중함은 없애고, 코미디와 액션으로 대중성을 노리는 방향으로 가는 시리즈의 움직임.",3.0
"익숙함은 꾸준힘이 되기도 하지
가성비 최고",3.5
미워하기 힘들어져버린 시리즈.,3.0
솔직히 뇌절임,2.5
주성철.주먹.진실의방,2.5
"생각 없이 볼 수 있는
영화지만
타임킬링용으로도 부족한..
마동석 연기가 이제는 너무 고착화된 듯 하다",1.5
재밌었다! 효과음이 인위적이고 소리가 너무커서 뭔가 부자연스러웠던거 같다..,4.0
이왜천?,2.0
히어로급 액션이라는 메인디쉬와 풍성한 유머의 사이드메뉴가 나란히 기분 좋게 차려져 있다.,3.0
"속도감 있는 액션에 늘어지는 이야기, 코믹은 팁",2.5
딱 기대했던 만큼만.,3.0
빌런이면 잘생기지 마세요;,3.5
익숙한 클리셰에도 불구하고 새어나오는 웃음,3.0
"쓸데 없는 말이 너무 많다. 웃기지도 않은 말들 말이다.

쓸데 없는 캐릭터도 너무 많다.",2.5
아는 맛이어도 땡기네,3.5
"ㅋㅋ 재미있었는데
이준혁 배우님 캐릭터 존재감이.. ㅠ 연기도 잘 하시는데 더 귀한 데 쓰이시길..",3.0
한국 쾌감 액션영화의 역사를 써가는 중,3.0
이제는 굳혀진 믿고 보는 팝콘무비,3.5
"총, 칼, 폭탄(소리나는 마석도의 주먹)",3.0
"너무 재방송 같음.. 웃음포인트들도

이준혁의 포지션이 애매함. 겉모습이 경찰도아닌 건달도 아닌.. 임펙트가 약함",2.5
2.7,2.5
1 2 편에 비해 악역의 임팩트가 약해서 아쉽,2.0
"코미디 요소 정말 자연스러웠음.
여태 범죄도시 중에 제일 짧다고 느껴질 정도로 진행 속도, 연출 굿!
내가 좋아하는 악역느낌이라 맘에 들었음 ㅎ.,ㅎ",3.5
"마동석 원툴의 영화, 언제까지 계속될 수 있을지",3.0
잘생긴 이준혁으로 나왔어야지,3.5
"범죄도시1의 장점은 ‘차악으로 최악을 구축’하는 듯한 입체적 성격의 캐릭터와 시원한 액션씬이라고 생각한다.
편이 거듭될수록 액션은 자극적으로, 캐릭터성은 단조로워지는 모습이 안타깝다.",2.5
마동석이 이미 물려버린 관객들,2.5
역시 시원하다. 시리즈마다 인물을 찾아준다. 이번편엔 누구일까.,3.5
2023.06.24 용산 롯데시네마,3.0
"타격감 있는 액션, 호탕한 재미,  카리스마 빠진 빌런",3.0
웃김,3.0
주성철씨 의견도 한 번은 들어보자.. 사정이 있었겠지.. 아 저기 마형사님 얼굴은 때리지 마시구요ㅠㅠ,3.0
"마석도가 메인이고 때려도 죽지 않는 캐릭터라지만 계속 이런 장면만 나오니까 지루했음
서로 치고박고 잔인하게 싸우니 정신적으로도 피로감이 쌓임
범죄도시 4에서는 마석도 캐릭터를 쫌 더 뻔하지 않게 표현해야 할 듯 이번 빌런은 눈 어깨에 힘주고 표현했는데 크게 임팩트는 없었던듯 리키가 임팩트 컷음 그치만 빌런 연기는 잘했다",2.5
느슨한 플롯과 클리셰의 반복.,1.5
마동석이 이긴다는게 너무 안심돼,2.5
초롱이 겁나웃기고ㅋㅋㅋ마동석 개멋있음,5.0
김치찌개는 3일 내내 먹어도 맛있다 이준혁 잘생겼다,3.5
괜찮은 동네 삼겹살집(근데 1년에 한 번 가는),2.5
빌런이 아쉬웠다랄까..,2.0
새로운거는 오직 마석도의 격투 스타일이 바뀐거 뿐인 전형적인 오락영화,2.0
장르: 마동석,3.5
좀 오글거리는 장면은 있었지만 전체적으로 유쾌하고 시원했다.,3.5
"장이수는 말할 것도 없고 전편 까불이, 이번편 초롱이.. ""창문 좀 열어주세요"", 삐끼 등... 마동석 배우가 만들어낸 독보적인 캐릭터 만큼이나 이 시리즈의 연출자들의 캐릭터 만들어내는 실력은 박수 받아야지.",3.0
"범죄도시는 별생각없이 볼수있는게 좋다.
마동석의 타격감에 복싱을 입히니 더욱더 재밌었다. 거기에 빠른전개까지. 1,2만큼의 빌런은 없지만 만족.
특유의 마동석식 유머도 업그레이드 되었다.
1~3다 비슷하지만 그래도 보게된다. 아마 4편~8편도 비슷하겠지만 또 봐야지.
-23.6.24.토-",3.5
"엄마아빠랑 처음으로 같이 본 영화
1,2편에 비하면 조금 부족한 것 같지만 웃음 요소가 더 늘어나 가벼운 마음으로 웃으며 볼 수 있어 즐거웠어요!",4.0
아는 맛이 재밌다,4.0
23.06.06,3.0
"개그하고 한방, 개그하고 한방.
마동석이 너무 쎄다.",2.5
"악역이 너무 약함
마동석같은 캐릭터가 한명 더 있어야 재밌을 거 같음
벌써 진부해지기 시작함",3.0
누구나 예측가능한 여름철 국밥 같은 영화,2.5
"전편들에 비해 가벼워진 느낌인데 웃기긴했다
근데 진회장님은 왜 이렇게 참을성이 좋으신지,,?",3.0
"마석도라는 캐릭터의 힘, 그리고 뻔한 승리의 결말. 주성철은 기발했으나 약했고 알던 얼굴들이 그리웠다. 아마 다음 시즌도 그럴 테지만 그럼에도 흥행할 것이다. 아는 맛이 무서운 듯.",3.0
"재밌긴한데
진짜 7까지 나와??..",3.5
"장첸은 전무후무한 빌런, 손석구는 정말 위대한 빌런이었다.",3.0
부대찌개 삼탕중….근데 개맛있음ㅋㅋㅋ,3.5
돌아간 턱뼈만 수십개 될듯,3.5
"전작보다 재밌었음...
그게
다임",3.0
이젠 장르를 그냥 판타지라고 하자,2.0
피 묻은 단순 도식.,2.5
"그래 이제 시리즈가 되려면 조금 무난해져야해
맘 편히 보는 범죄도시 좋아용🧡",3.5
"항상 먹는 양념치킨.
쪼오끔 물릴려곤 한다.",2.5
문화의 날에 본 덕분인지 오랜만에 사람 가득한 극장에서 영화를 봤습니다 그 많은 사람들이랑 같이 웃고 즐기며 초롱이에 빠져들옸어여ㅜ 다시 생각해도 아웅 귀여워ㅋㅋㅋㅋㅋ 의외 반전도 있었구.. 암튼 누구나 몰입할 수 있게 잔인한 장면은 소리로만 표현하거나 쉽고 빠른 전개.. 좋아하는 시리즈가 됨 ㅜ10까지 꼭 내주세요,4.0
그냥 가볍고 재밌게 보기 좋아,3.0
재밌는데 가끔 한화면에 남자가 너무 많다는걸 자각할때면 좀 힘듬,3.0
"재밌는 마동석 영웅기
그렇지만 그걸 영화 속에서 자조하는 것에 웃음이 났다.",4.0
"확실히 이 시리즈는 매력있는 빌런이 중요한데, 빌런역을 맡은 배우에 애정이 있음에도 캐릭터 자체에 매력을 못느꼈다. 마석도의 원펀치 액션도 슬슬 비슷한 패턴이고 이 시리즈가 롱런하려면 뭔가 다른 방안이 필요할 듯.",2.5
"악당들이 눈깔에 힘 주고 과한 연기 할 때마다 마동석이 등장해서 때려주면 관객들이 박수 쳐줄거라고 생각하는,
관객을 완전히 바보로 보는 각본",1.0
간만에 극장에서 사람들의 웃음소리를 들었으나 깊지 않은 스토리와 두 빌런의 만남이 없다는 점이 너무나 아쉽다. 사운드도 조금 따로 노는 느낌. 이준혁이 연기한 주성철 캐릭터가 취향에 맞아 다행이었다.,3.5
"시원한 불주먹, 귀여운 히어로.",3.0
강하고 무자비한 빌런만이 이 시리즈의 통쾌함을 완성하는 것일텐데.,2.5
빌런들이 x밥같아 보이는건 연기문제라기보다 각본과 연출 문제,3.0
이준혁 잘생김,2.5
영화관 꽉 찬거 처음 봤어,4.5
엔터테인먼트에 충실하다,3.0
대유쾌,3.0
"범죄도시 재밌는 이유
3을 보면 2가 재밌다
2를 보면 1이 재밌다",3.0
"이준혁 얼굴로 0.5점 추가 •• 💗
우리 동재 많이 컸다 범죄자도 되고..",3.5
"익숙하고 질리지않는 짜파게티인데
왠지 물이 많이 들어간 날 같다",3.0
다 잡아야해서 다 잡았다.,2.0
빌런이 너무 매력없음,4.0
not bad,3.5
이젠 성의도 없네,1.0
시나리오보다 액션을 기대하기는 했지만...,3.0
주성철 캐릭터 구축이 너무 아쉽구만,2.5
치트키 써서 게임하면 재미없는 이유,2.0
킬링타임용!,3.0
"시즌 1, 2보다 못한 액션과 쾌감에 아쉬울 따름. 액션영화가 아니라 개그 영화화 된 것만 같음",3.0
,3.5
"동네 맛집같은 익숙한 맛이지만, 마동석님만의 액션과 유머가 빛을 발한다.",3.5
전편과 유사함에도 질리지 않는 호쾌한 액션.,3.0
원래 먹은거 또 먹어도 맛있음,2.5
"비리경찰 들어오니 그동안 봐왔던 전형적인 한국영화가
됐음",2.5
주먹만 써서 모든게 해결된다면…,2.0
장이수가 있었더면 더 재밌었을 것 같아 감초역할이 좀 약했어 시즌4가 기대되네,3.0
"무슨맛일지 다 알고 먹는 요리
실망할 이유가 없다",3.5
"실망하지 않았다는 것은, 기대하지 않았다는 것.",3.0
"마석도는 본연의 입체적인 캐릭터성을 전부 잃고
시시콜콜한 농담따먹기나 할줄 아는 코리안 근돼 원펀맨이 되었다.",2.0
기존 시리즈가 가진 장점을 줄이고 코믹함이라는 새로운 장점을 더했다. 계속되는 시리즈를 위한 어쩔수없는 선택일까.,3.5
유쾌한 원펀맨,2.5
그냥 믿고 볼수 있는 괜찮은 한국형 시즌제 영환데 갈수록 히어로물이 되어버리는ㅋㅋㅋ,3.0
"잘 패는 동석이햄 너무조와
(+ 쁘띠동재에서 쌍X남자로)
230618 CGV 성남",3.5
적당한 팝콘 영화 제일 재밌던 1편만의 색채는 흥행을 위해 많이 포기하며 가족오락영화에 가까워지긴 했지만 가볍고 즐겁게 볼 수 있는 영화 인거같다,3.0
마동석 히어로물 그만해 ... 1이 젤 재밌어...2나3이나 똑같음... 아 근데 이준혁 잘생김 사랑해,3.0
"마동석 유니버스가 점점 강력해진다. 화려해진 액션씬 덕분인지, 주인공이 강해진 것인지, 빌런이 약해진 탓인지 모르겠지만 너무 일방적인 모습이다. 그래도 즐기기에는 충분하다. 또한 전편과 이어지는 유머코드는 꽤나 준수한 편.",4.0
사람 패는 맛. 맨날 똑같은데 맨날 맛있어.,3.0
빌런 나올 때마다 얘는 마동석한테 어떻게 조져질까 두근두근함.,3.0
"23.6.23
안정적인 재미
기대를 안하면 재밌다
시리즈라고 생각하고 맘편하게",3.0
롤로노아 마동석!!!,4.0
이제 보내줘야 할까?,3.0
1이랑 2 안보고 봤는데 나쁘지않았어요,2.5
230622 CGV 상상마당.,3.0
케미 좋은 민첩캐가 있었으면 좋겠다.,3.0
이제 정든다 아가리또 고자이마스,3.5
터지고 썰고 담그고 피뿌리는 조폭 영화에 한국 관객들이 열광하는 이유는 뭘까. 당하고만 살던 한민족의 울분을 푸는건가. 왜 인기가 많은지 포인트가 궁금했는데 알아내는데 실패했다. 앞으로 그냥 호기심을 접을래. 영화관만 가면 자는 아빠는 눈을 전혀 못 붙이던데 재미있어서만은 아닌 거 같았다. 주먹질 사운드가 너무 과해서 듣다가 귀를 막기도 했다. (2023.6),2.0
"1. 시리즈가 계속 나온대서 마동석 사골이라 예상하고 안봤으나, 혹시나 봤더니 꽤 잘 만들었다.
2. 이전과 다르다고 느꼈던 부분은 까메오와 밈을 풍부하게 살렸던 것.
3. 결과적으로 다음 시리즈도 볼 생각이다.
4. 가장 큰 이득은 영화관에 갔다가 웨스앤더슨 영화의 개봉소식을 발견한 것!",3.5
"빌런이 이렇게 매력이 없어서야...
잘생기면 다냐!!!
잘생기면 다다
오히려 4가 더 기대되는중

그래도 답답한 장면은 여전히 없다
이 맛에 보지

23.06.11 cgv광명역",2.5
장끌로드 반담이나 스티븐 시걸의 비디오 출시용 아류형 속편 같다. 대충 한 15년전 쯤에 멈춰있는 이범수의 연기에 진심 오글쓰가 바갈쓰. 이런 표현 참 서글프지만 2편에 이어 또 한번 늙은 개그가 덕지덕지ㅠ (낡음보다 늙음이 맞다.),2.0
시간과 돈이 하나도 아깝지 않은 영화! 배우들 넘 좋다 ㅎㅎ,5.0
"미친듯이 웃고나왔다
그것만으로 만족
그리고 이준혁 배우 너무 잘생겼다",4.0
"나쁘진 않았는데... 뭔가 짜침
이준혁이 잘생겨서 0.5 플러스",3.5
약간 뻔해지는 느낌쓰,2.5
아직까진 오락 영화로써는 충분하다.,3.0
아직은 유효한 공식. 아직까지는.,3.0
마석도가 궁지에 몰리는 압도감은 끝끝내 안 나오는가. “어차피 이기겠지…” 라는 진부함에 머물게 되었다.,2.0
세 번째 시리즈이다 보니 내용이 뻔하고 진부하다고 하는 사람들도 있지만 난 그래도 재밌게 봤당!! 특히 초롱이 엄청 매력적인 캐릭터라서 보면서 그뭐라해야하지 홀릴 뻔했다고 해야 되나…? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 앞으로 다음 시즌이 계속 나오더라도 믿고 볼 거 같당~,4.0
잼,4.0
관객을 터뜨리고 관객이 반응할 수 있는 영화,3.0
여전히 시원하고 유쾌하다.,2.5
"1, 2편 때보다는 빌런이 엄청 무섭진 않았지만 더 다듬어지고 세련된 느낌이랄까",4.0
"기본은 하는 범죄도시..
4편 주세요 그냥..",3.5
"욕설없이는
대사가 안나오나바. .",2.5
"잔인하고 무서운 장면이 꽤나 나오지만, 직접적이진 않기도 해서 볼 수 있었다. 내용이 탄탄한 듯 하지만- 범죄도시2보다는 내용이 진부하고 지루했다. 범죄도시3에 대해 기대를 했었지만 끝나고 남은 기억은 첫 장면에서 경찰이 당했던 슬프고도 무섭고 섬뜩했던 장면. 한동안 트라우마가 좀 있을 정도였다. 이제는 이런 장르의 영화라면 안보고 싶을 것 같다.",2.5
극장으로 가게하는 마지노선,3.0
"전일만반장이 있었더라면 더 좋았을 영화.
약간 여운이 남는건 왜 일까?",4.0
보고나니 이동진이 3점준게 더 이해가 안간다,3.0
아직은 재밌다,3.0
늘 먹던 걸로.,2.5
범도는 범도지 ㅋㅋ 아는 맛이 제일 무섭다야,3.0
첫 작품에 흥미도는 떠러지지만~그래도 역시 믿고 보는 마쁘니 액션 이였습니다~,4.0
2보다 가벼운 느낌이지만 연출이 색달라서 좋았고 4가 기다려짐! 개인적으로는 웃음 포인트도 2보다 3이 더 재미잇엇다,3.0
그냥 뭐 굳이 말안해도 적당히 재밌는?,2.5
메인 빌런이니까 8대 정도 더 버텼다,2.5
"뭐야, 벌써 끝났어?
단타 액션이 평이합니다",2.5
시간 가는줄 모르고 재밌게 봤다 다 보고나오니 무슨 영화였는지 기억이 남지 않는다,3.0
김치찌개라도 막 끓인 것과 푹 고은 것과 차이가 있는데,2.5
이런 거 볼 돈으로 스파이더맨 어크로스 더 유니버스나 플래시나 엘리멘탈이나 인어공주 관람을 추천함,2.5
"쉬워 보일 게다
아무데나 대충 때리면 아파하니까",2.5
"뻔한데 역시 재밌다
시리즈가 언제까지 나올진 모르겠지만
나올때마다 보러갈듯",3.0
이준혁 좋아요,3.5
"타격감은 상승! 빌런의 위압감은 하락!
스토리 전개가 매우 빠른 템포!!!",3.0
"시나리오 구성은 2편에 비하면 입체적.
상대적으로 점점 수위가 약해지지만
그만큼 관람에 부담이 없다는것은 장점이겠다.
(전작들은 아무래도 잔인하고 무겁다보니
재감상하기 부담스러웠는데 이번작은
편하게 볼 수 있을 것 같다.)
빌런은 호불호가 갈리지만
개인적으로는 전작들과는 또다른 캐릭터성을
보여주어 좋았다.",3.0
음? 리키 정성화인가? 오 아닌가? 하며 가늠해보는 것이 유일한 재미였다 (가끔 멋있어보여서 정성화 아니구나함^^),0.5
"리키 역 배우가 좀 한국스럽고, 등장 말고는 무서운 느낌이 적어서 캐스팅이 아쉽달까. 주성철 역 배우는 코디, 헤어가 찰떡이고 다른 작품들에서는 모르겠지만 이 영화 속에서만큼은 정말 매력적이었다.

마 형사가 무슨 사고든 바로 일어나고, 야쿠자 칼에 그다지 다치지도 않고 다 뿌시니까, 몰입이 많이 떨어졌다.
원래도 걱정안되는 히어로지만, 이번 편은 너무너무 무리수였다....

그리고 마 형사 외에는 광수대 존재감... 이것 역시 심했다. 아무리 그래도 경력 있는 경찰들인데, 거의 힘도 제대로 못써보고 마형사만 기다리는 역할. 그래서 오히려 등장이 거슬렸다. 바로 전 편이 끈끈한 우정과 한명한명 매력적인 광수대 이야기라서 더욱 그랬다.

항상 실제 사회 이슈를 담아서 좋았고, 시원시원한 타격감과 무심하게 던지는 개그들, 빛나는 조연들과 매력적인 빌런. 이 합이 우리가 기대하는 범죄도시 아니던가? 시리즈 1,2의 좋았던 범죄도시가 4에는 꼭 돌아오길.

2023/06/17",2.5
"잡힐것인가 잡을것인가
다음편이 궁금해지는 영화",4.0
"1,2 안보고 3부터 봤는데
어케 3까지 나온거지? 라는 생각이 듦 ㅋㅋ👎🏻",1.5
"예상 가능한 전개에서 나오는 마동석식 유머와 액션

백종원 프랜차이즈식 영화",2.5
참 아쉽다.. 전편들은 마동석빼고도 매력이 넘치는 역할이 있었는데 이번편은 조금씩 다 애매해.. 그나마 코미디로 밀어가는데 그것도 유치한 부분이 많다.. ㅠㅠ,2.5
딱 킬링타임용 영화 재밌는데 뒤돌면 까먹음,2.5
이준혁이 좀 더 악랄했으면 어땠을까? 아오키 무네타카는 기대포인트 충족 빵터지는 포인트가 없어서 아쉬웠다 ㅠㅠ,3.0
기본을 잘하면 그 이상도 잘할 것이란 기대를 하게 만든다. 이번에도 역시 기본을 선택한 덕분에 후회하지 않았다. 하지만 특별하지도 않았다.,3.0
"여름마다 인절미 빙수를 먹는 것 처럼
선풍기를 틀어놓고 머리를 말리는 것 처럼
여름과 어울리는 경쾌한 영화",3.0
"아따 여기 액션 맛집이네
마치 허니콤보 같네 계속 먹으면 질리고 물리면서도
계속 먹게 되고 , 심지어 맛있잖아유 안그래유?
무슨 느낌인지 알쥬? 아는 맛이 무섭다니까아",3.5
이번 장르는 코메디로합시다,4.5
슬슬 물리기 시작. 이런 장르의 참신함은 어디서 올까?,3.0
아가리또 고자이마스,3.0
이건 좀 심하네,1.0
옛날개그로 연명하는 긴장선,2.5
"1, 2가 더 재미있었던 것 같음",3.5
아무 생각 없이 보면 재밌다,3.5
"잔인함이 줄어든 자리에 편안히 자리잡은 믿고보는 듬직한 액션, 탄력있는 전개, 그리고 타이밍 좋은 유머",3.5
"그냥 생각없이 보기 재밌었는데 1,2 안본게 오히려 플러스 요인이었던 것 같다. 3편만 봤는데도 계속 반복되는 마동석 액션에 벌써 질림..",3.0
잽조차 고루해져가는 따분한 챔피언 방어전,1.5
"1,2에 비해 악역의 임팩트는 약하지만 이미 호감이 가득해서 평가의 잣대가 낮춰져 있음
마동석 개그에 웃을 준비하고 즐기러 가는 영화
아는 그 맛 보러가는 느낌",4.0
아가리또 고자이마스.,3.0
뻔하지만 오케이야~,3.0
앵간히 하소,2.5
강해상내놔,3.0
빌런으로 어설픈 킹 서너장 보다는 확실한 에이스 한장이 낫지,3.0
"이제 시리즈가 계속 무난하게 재밌게 갈것 같네
어차피 이 세계관에서는 마동석이 최고니까 힘이 강조되는 것도 중요하지만 지능적인 빌런이 나와서 마동석 완전히 휘둘러 놓으면 좋겠다;;",3.5
그냥 저냥한 타임킬링.,3.0
내용 없을 무 .. 하지만 친구가 넘 보고파 하길래,2.5
"클리셰로 범벅
기억에 남는건 빙글빙글 돌아가던 마석도뿐",1.5
범죄도시만의 웃음과 통쾌함은 이번에도 여전히 재밌었다,4.0
"희미해진 장르, 낮아진 타율",3.0
"그냥 코믹액션물이 되어버렸어.
빌런에게 매력이 느껴지지 않고
억지웃음은 더 노동적이되었네.

23-06-18 (일)",3.5
다 제끼고 웃겼으면 장땡 방향,3.0
,2.5
전체적으로 전편들보다 임팩트가 없음. 대사 자체도 인위적이고 단순상업영화.,1.5
한국 영화가 위기가 아니가 너네만 위기인 것,3.5
"마동석을 위한 영화!!
마동석만 있다면 시리즈 계속 나와도될듯

2023.06.14",3.5
〈범죄도시〉 프랜차이즈의 세 번째 영화. 변화구를 약간 섞긴 했지만 본질적으로는 여전히 우직한 직구 승부.,3.0
준혁…,3.0
딱 기대한 그 정도. 초롱아 좋았다!,3.5
오락영화의 정석,2.0
"항상 같은 내용이지만 같은 재미를 주는 시리즈, 다만 배우들의 연기가 많이 아쉬울뿐..",2.5
"너무나도 통쾌한 믿고 보는 마석도의 액션. 사운드 넘 찰짐👊🏻
근데 그런 걸로 그렇게 맞는데 미동도 없는게 말이 되나 싶긴 해~
나중엔 그냥 '함 때려봐라~' 하면서 맞아준 거 아닌가 싶을 정도로..
(무슨 현실판 주먹왕 랄프냐;)
중간중간 웃김 포인트가 많아서 웃겼다ㅎㅎ
아는 배우들이 꽤나 많이 등장해서 더 즐겁게 봄

다만 4도 계속 이런식의 진행이면 분명 그 땐 지루하다고 느낄 수도 있을듯 (벌써 3인걸)
그리고 왜 빌런 설정을 두 명으로 한 건지 모르겠음
이게 전편들과의 차별점 중 하나였을까?!
때문에 둘이 전편의 빌런들만큼 빌런이였나? 싶긴 하다
둘인데도 힘이 약한 느낌

영상 마지막 4편의 예고가 딱 적절해서 맘에 들었음😎

익히 아는 맛있는 맛으로 적절히 만족하며 본 영화!

*여기 영화관은 너무 쾌적하고 넓고 좋았음bbb
나만 알아야지😌",3.0
"생각없이 볼 수 있는 오락영화의 정석이자, 앞으로는 나올때마다 의무적으로 보게될 것 같은 시리즈",3.5
이제 한 번 더 똑같으면 좀 뇌절일듯,2.5
"전작의 리바이브로 시원하게 반기는
‘크리미널 아시아’ 시리즈의 구축.",2.5
다소 묵직한 베드씬에 보내는 2.5점의 찬사,2.5
"뇌절 그만...... 스탑🤚🏻
2편에서 끝냈어야.. 아니 근데 8편까지 만들 거라는 거 실화냐",2.5
1년만에 먹어도 맛집은 맛집이다.,3.0
석도형 개그캐 됐네,2.0
동재야 경찰이 그렇게 싫으니?,2.5
"목표 : 마동석이 사람패기(많이)
결과 : 성공",3.5
흉부가 기가막혀,3.0
